"possession","period","tiempo","resultado","team.name","n","x_inicio","y_inicio","y_fin","n_eventos","n_pases","n_pasesC","n_traslados","n_driblesE","prom_av_p","prom_av_t","n_jugadores","n_centros","n_cdf","n_pases_arearival","n_ingresos_arearival","inicia_golero","reinicio_juego","zona_inicio","nzonas","vel_media_p","vel_media_c","vert_tot","horiz_tot","dist.promP","dist.promC","dist.medP","dist.medC","n_eq","mundial","prop_tiempo","tiempo_aj_pos","exito","grupo","exito_num","dataset"
63,1,9.77399999999988,"ganando","Morocco",11,63.6,32.1,78.4,5,3,2,2,0,-3.2,1.9,6,0,0,0,0,0,0,18,2,3.15666666666666,2.77,-7.6,46.3,18.251363,9.44492299460155,12.665702,9.44492299460155,9,"M",0.00894904974715764,0.0592467443806589,"0","Grupo B",1,"train"
38,1,1.71199999999998,"empate","England",3,46.9,0,6,3,1,0,0,0,22.1,0,2,0,0,0,0,0,1,11,2,11.3,0,22.1,6,22.9,0,22.9,0,3,"F",0.0010101105457429,0.0156657081756156,"0","Grupo A",1,"train"
122,2,10.0330000000003,"ganando","Argentina",10,31.9,51.3999999999999,43.5,5,3,2,2,0,15.97,16.05,4,0,0,0,0,0,0,9,5,6.44,5.03,-23.6999999999999,-7.89999999999999,23.2585506666666,16.6746745691002,27.963547,16.6746745691002,9,"M",0.00462402437141537,0.0911760659366465,"1","Grupo A",0,"train"
94,1,1.41800000000012,"perdiendo","Vietnam",3,61,39.8999999999999,34.6,2,2,1,0,0,9.95,0,2,0,0,0,0,0,1,18,2,7.935,0,-14.2999999999999,-5.29999999999999,26.5253535,0,26.5253535,0,3,"F",0.00149717353064784,0.00765613325439052,"0","Grupo B",1,"train"
162,2,24.8179999999993,"ganando","Costa Rica",9,9,51.1,51.7,6,1,1,1,0,70,-2.8,6,0,0,0,0,1,0,4,3,13.91,0,73.5999999999999,0.600000000000001,72.32731,8.85437744847146,72.32731,8.85437744847146,5,"M",0.0157521495927401,0.186966936060662,"1","Grupo A",0,"train"
170,2,1.21000000000003,"empate","Mexico",3,50.6,16.7999999999999,3.59999999999999,3,1,1,1,0,18.3,0,2,0,0,0,0,0,0,11,2,13.23,0,18.3,-13.2,22.56391,0,22.56391,0,3,"M",0.000644202285906577,0.0120717328852089,"0","Grupo B",1,"train"
14,1,2.32400000000001,"empate","Netherlands",7,109.4,0,23.3999999999999,4,2,2,2,0,2.95,0,3,0,0,1,0,0,1,26,2,6.63,0,5.89999999999999,23.3999999999999,14.884838,0,14.884838,0,7,"M",0.00103284941108918,0.0196895631606803,"0","Grupo B",1,"train"
75,1,2.3789999999999,"empate","Saudi Arabia",5,14.6,68.2999999999999,78.0999999999999,5,0,0,1,0,0,-9.4,2,0,0,0,0,0,0,5,1,0,0,-9.39999999999999,9.79999999999999,0,13.5793961574143,0,13.5793961574143,3,"M",0.0023822255333721,0.0149899504604154,"1","Grupo A",0,"train"
58,1,8.19100000000003,"empate","Mexico",8,57.4,58.8999999999999,5.2,3,3,2,2,0,20.47,0.6,4,0,0,0,0,0,1,14,4,5.16333333333333,0.75,38.5,-53.6999999999999,33.1663963333333,4.15202647208255,18.809572,4.15202647208255,8,"M",0.00498576278944634,0.0849056182340198,"0","Grupo B",1,"train"
129,2,7.38099999999985,"perdiendo","Tunisia",11,68.9,29.6,61.5,5,3,3,3,0,2.87,2,5,0,0,0,0,0,1,17,5,3.37333333333333,1.60333333333333,14.5999999999999,31.8999999999999,20.9721583333333,4.5180879446463,15.431461,3.80131556174964,10,"M",0.00396715767476501,0.0748369228024291,"0","Grupo B",1,"train"
113,2,0.980000000000018,"ganando","Argentina",2,96,46.7,41.1,2,0,0,0,0,0,0,2,0,0,0,0,0,1,23,1,0,0,-94.7,-5.6,0,0,0,0,1,"M",0.000450308461295996,0.0080305054944924,"1","Grupo B",0,"train"
121,2,6.87400000000025,"perdiendo","Germany",12,57,23.7999999999999,26.7999999999999,6,3,3,2,0,6.77,2.05,6,0,0,0,0,0,0,12,5,6.84666666666666,3.335,24.4,3,15.1283578333333,7.3015035921804,16.617159,7.3015035921804,9,"F",0.00326345284134998,0.0760760774809218,"1","Grupo B",0,"train"
190,2,10.112,"perdiendo","Portugal",13,42.2,67.5999999999999,2.29999999999999,6,2,2,3,1,2.15,9.73,5,0,0,0,0,0,0,15,4,1.315,2.50666666666667,33.5,-65.2999999999999,20.677318,13.4787805183502,20.677318,3.9319206502675,9,"M",0.00496078030248401,0.103002185093404,"0","Grupo A",1,"train"
78,2,4.76199999999971,"perdiendo","Iran",9,87.7,34.7999999999999,49.8999999999999,7,1,1,2,0,-4.1,-3.9,4,0,0,0,0,0,0,23,2,0,0,-11.9,15.1,8.547514,5.79939672956536,8.547514,5.79939672956536,6,"M",0.00666334572157753,0.0173315689639901,"1","Grupo B",0,"train"
142,2,6.02199999999993,"empate","Germany",10,65.9,79.9,57.7999999999999,5,3,3,2,0,13.97,0,5,0,0,0,0,0,1,20,3,8.48,0,41.8999999999999,-22.1,18.9424726666666,0,19.90402,0,9,"F",0.00279390777784579,0.0704274219703003,"1","Grupo B",0,"train"
88,1,1.40299999999979,"ganando","Colombia",2,90.8,22.5,40.2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,22,1,0,0,-88.5,17.7,0,0,0,0,1,"F",0.000969588239440468,0.0132889985925152,"1","Grupo B",0,"train"
92,1,33.8649999999997,"perdiendo","England",29,62.7,53.8999999999999,48.6,4,10,9,8,0,3,1.95,9,0,0,0,0,0,0,19,10,4.099,1.75,37.3999999999999,-5.29999999999999,21.9213145,7.0375424873207,21.74098,5.07001628660175,28,"F",0.0259684391254237,0.238817854381078,"0","Grupo B",1,"train"
222,4,6.85300000000006,"empate","Argentina",8,120,0,41.2,5,2,2,2,0,-12.9,1.5,4,0,0,0,0,0,1,26,2,0,1.365,-117.599999999999,41.2,20.761073,1.52970585407783,20.761073,1.52970585407783,7,"M",0.00314894274006269,0.0561561777079142,"1","Grupo B",0,"train"
160,2,1.49200000000018,"perdiendo","Morocco",6,40.2,5.29999999999999,11.0999999999999,6,1,1,1,0,4.2,1,3,0,0,0,0,0,0,11,1,2.9,16.2,5.19999999999999,5.79999999999999,6.8410525,1.07703296142689,6.8410525,1.07703296142689,4,"M",0.000939433607167015,0.0121761845360408,"1","Grupo A",0,"train"
25,1,7.92599999999993,"empate","Norway",8,43.3,44.3999999999999,21.5,4,3,2,1,0,15.57,8,5,0,0,0,0,0,1,13,3,8.29333333333333,2.74,55.5,-22.8999999999999,21.8554353333333,8.54400374531753,18.901058,8.54400374531753,7,"F",0.00514389738164846,0.05605340271704,"0","Grupo A",1,"train"
143,2,23.9459999999999,"ganando","France",26,51.8,57.7999999999999,37.1,6,8,8,6,0,4.78,2.8,8,0,0,0,0,0,0,14,7,4.48625,1.13,-49.6999999999999,-20.6999999999999,12.20534575,5.0518398901229,10.9486655,4.70161641719325,23,"M",0.012492741782759,0.218045422409657,"1","Grupo B",0,"train"
164,2,15.554,"ganando","Japan",13,64.8,14.5,45.7999999999999,7,3,3,3,0,10.57,3.7,6,0,0,0,0,0,0,16,4,10.2166666666666,0.67,-57.6999999999999,31.2999999999999,24.5595753333333,3.83468443799768,22.517992,0.200000000000002,11,"F",0.00779681560686489,0.148627811441716,"1","Grupo B",0,"train"
164,2,5.20200000000022,"perdiendo","Norway",11,112.3,79.9,55.1,5,3,3,2,0,-5.43,-1.95,4,0,0,0,0,0,1,30,3,0.163333333333333,3.28,-19.5,-24.8,14.3427306666666,2.27132034355964,10.167104,2.27132034355964,9,"F",0.00337604771376945,0.0367890235849176,"0","Grupo B",1,"train"
24,1,7.87099999999998,"empate","Poland",8,49.7,54,41,6,2,1,1,0,24.65,-11.1,4,0,1,0,0,0,1,14,3,11.1099999999999,0,-18,-13,35.6236744,28.6386103014793,35.6236744,28.6386103014793,5,"M",0.00783385187441152,0.0448891031572636,"0","Grupo A",1,"train"
31,1,2.56299999999998,"empate","Jamaica",2,7,35.8999999999999,64.2999999999999,2,1,0,0,0,66.1,0,2,0,0,0,0,1,1,3,2,22.57,0,53.3999999999999,28.3999999999999,72.589325,0,72.589325,0,2,"F",0.00294746429520182,0.0113290944785906,"0","Grupo A",1,"train"
39,1,1.8610000000001,"empate","Republic of Ireland",2,102.9,76.7,39.7999999999999,2,1,0,0,0,12.2,0,2,1,0,0,0,0,1,30,2,5.74,0,12.5999999999999,-36.9,37.25426,0,37.25426,0,2,"F",0.000935125598774392,0.0175426214909216,"0","Grupo B",1,"train"
82,2,29.4759999999996,"ganando","England",10,2.8,40.2999999999999,77.9,5,3,3,2,0,14.23,4.1,4,0,0,0,0,1,0,3,4,8.12333333333333,2.54,55.9,37.6,19.278232,6.26587716915684,22.204954,6.26587716915684,10,"F",0.017391365914905,0.269721036322689,"0","Grupo A",1,"train"
117,2,14.0830000000005,"ganando","Ghana",19,72.4,77.7999999999999,79.2,3,8,7,3,0,0.15,0.43,6,0,0,0,0,0,1,20,4,5.69625,0.213333333333333,2.89999999999999,1.4,17.358031,3.99066689319288,16.0345605,0.200000000000002,19,"M",0.0129019077563529,0.082840908611781,"0","Grupo B",1,"train"
146,2,7.90700000000015,"ganando","Brazil",11,71.4,2.29999999999999,40.2999999999999,5,3,3,3,0,7.03,1.03,5,0,0,0,0,0,0,16,5,8.42666666666666,1.2,-65.2,38,14.5212736666666,8.74668217641677,12.606348,5.84636639289739,10,"M",0.00397628210833981,0.0785563857503108,"1","Grupo B",0,"train"
195,2,24.2780000000002,"perdiendo","Haiti",21,56.3,6.7,10.7999999999999,4,7,6,6,0,6.5,2.98,7,0,0,0,0,0,1,11,7,1.95285714285714,1.47,51.6,4.09999999999999,26.5690597142857,4.10976404914757,22.011814,3.20043856274784,20,"F",0.0187466073026678,0.170083820505165,"1","Grupo B",0,"train"
50,1,2.423,"perdiendo","Panama",3,7,43.8999999999999,48.7,2,2,1,0,0,24.3,0,2,0,0,0,0,1,1,3,2,10.5949999999999,0,33.8999999999999,4.8,24.6519955,0,24.6519955,0,3,"F",0.00334844255272104,0.00978745453014917,"0","Grupo A",1,"train"
145,2,3.08800000000019,"perdiendo","Zambia",6,87.9,0,30,5,1,1,1,0,-6,0.6,3,0,0,0,0,0,1,21,3,0,1.39,-3.7,30,24.447699,1.99248588451712,24.447699,1.99248588451712,5,"F",0.00208005938407892,0.0219589720715788,"0","Grupo B",1,"train"
170,2,0.962999999999738,"ganando","Argentina",3,63.7,60.2,73.2,3,1,1,1,0,9.3,0,2,0,0,0,0,0,0,19,2,8.44999999999999,0,9.29999999999999,13,15.984055,0,15.984055,0,3,"M",0.000715700446290687,0.00647349648789899,"0","Grupo B",1,"train"
143,2,2.99599999999963,"ganando","Denmark",2,85,0,13.2,2,1,0,0,0,11.5,0,2,0,0,0,0,0,1,21,1,3.36,0,7.4,13.2,19.461243,0,19.461243,0,2,"F",0.00167756768364054,0.0289443257448353,"0","Grupo B",1,"train"
238,2,1.90099999999983,"ganando","Netherlands",3,77.1,66.5,49.3999999999999,3,1,1,1,0,-13.2,3,2,0,0,0,0,0,0,20,2,0,0.86,-13.1999999999999,-17.1,21.602083,12.8549601321824,21.602083,12.8549601321824,3,"M",0.000893883644656488,0.0179797587859023,"0","Grupo B",1,"train"
169,2,1.16499999999996,"perdiendo","Canada",3,49.9,11.2,21.2999999999999,3,1,1,1,0,1.3,5.1,2,0,0,0,0,0,0,11,2,0.98,1.43,1.3,10.0999999999999,10.18332,7.874642849044,10.18332,7.874642849044,3,"M",0.00067608268984574,0.0101099901815206,"0","Grupo A",1,"train"
121,2,26.0050000000001,"empate","Wales",18,2.6,25.1,49.7,4,6,5,5,0,11.03,5.62,5,0,1,0,0,1,0,2,8,5.855,1.564,98.8,24.6,27.2891523333333,6.58322994586468,20.87809,4.96487663492256,18,"M",0.013844745066096,0.270538211342939,"1","Grupo A",0,"train"
161,2,2.55000000000018,"perdiendo","Portugal",6,17.4,0,7.4,5,1,1,1,0,15.1,0,4,0,0,0,0,0,1,1,2,11.7799999999999,0,15.1,7.4,16.323296,1.2,16.323296,1.2,4,"F",0.0020730611796939,0.0183282640378682,"1","Grupo A",0,"train"
131,2,7.61800000000039,"ganando","France",13,45.2,0,14,4,5,4,1,0,2.92,-2,6,0,0,0,0,0,1,11,1,4.88,0,11.0999999999999,14,9.10817672,4.56179789118281,8.05295,4.56179789118281,11,"M",0.00397434673436328,0.0693673276504158,"0","Grupo A",1,"train"
36,1,9.71499999999991,"empate","Qatar",9,63.4,79.9,3.7,4,3,2,2,0,-8.93,-1.6,5,0,1,0,0,0,1,20,5,2.22333333333333,0,-24.6,-76.2,36.706108,5.58412929649734,33.371395,5.58412929649734,8,"M",0.00644501733487416,0.0732456024810962,"1","Grupo B",0,"train"
218,2,2.88999999999941,"ganando","Morocco",4,7,43.8999999999999,77.9,4,1,1,1,0,38.6,0,2,0,0,0,0,1,1,3,2,11.93,0,38.6,34,51.438896,0,51.438896,0,4,"F",0.00288165472790739,0.0169472514161513,"0","Grupo A",1,"train"
185,2,7.60199999999986,"perdiendo","Argentina",6,8.6,22.1,23.3999999999999,4,2,2,0,0,14.15,0,3,0,0,0,0,0,0,2,4,8.75,0,40,1.29999999999999,20.3149295,0,20.3149295,0,6,"F",0.00636887178309967,0.0562896171686385,"0","Grupo A",1,"train"
67,1,0.253999999999905,"empate","Colombia",4,22.3,78.4,78.4,4,0,0,1,0,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,3,"F",0.000176367210419209,0.00188120296413432,"1","Grupo A",0,"train"
214,2,13.3450000000002,"ganando","Morocco",16,69.8,69.5999999999999,36.3999999999999,6,4,4,3,0,6.18,6.3,7,1,0,0,0,0,0,20,5,4.3025,47.9366666666667,-67.0999999999999,-33.1999999999999,17.369415075,8.29727038196918,19.4265845,3.19530906173408,12,"F",0.0133064644788694,0.0782564256569514,"1","Grupo B",0,"train"
108,2,12.9160000000001,"empate","United States",19,33.5,23.1,7.4,9,3,3,5,1,12.87,-0.58,7,0,0,0,0,0,0,7,4,4.37,0.484,35.7,-15.6999999999999,32.981983,1.50686416419647,20.742228,1.17046999107196,14,"M",0.00848528247594721,0.0946054549316412,"1","Grupo A",0,"train"
20,1,12.274,"ganando","Portugal",15,71.5,7,9.29999999999999,4,4,3,3,0,9.53,3.47,7,0,0,0,0,0,0,16,2,4.7125,1.54666666666667,35.5,2.29999999999999,15.467355125,5.15288627351524,7.33276475,4.92442890089804,11,"F",0.00589089320896256,0.153100748742407,"0","Grupo B",1,"train"
152,2,20.554,"perdiendo","Ghana",19,44.2,63,6.59999999999999,3,7,6,5,0,8.37,0.54,6,0,0,0,0,0,1,15,8,13.6114285714285,0.244,60,-56.4,17.0942174285714,2.09012826059712,14.972308,2.83196045170125,19,"M",0.0157765825898803,0.132388672747485,"1","Grupo A",0,"train"
63,1,7.97400000000016,"perdiendo","Senegal",4,7,43.8999999999999,68.2999999999999,3,2,1,0,0,26.6,0,3,0,0,0,0,1,1,3,3,7.12,0,55.7,24.3999999999999,42.992132,0,42.992132,0,4,"M",0.00590360990864742,0.0528679208624141,"0","Grupo A",1,"train"
145,2,2.10400000000026,"perdiendo","Brazil",6,39.3,55.8999999999999,60.7,4,2,2,1,0,7.9,0,3,0,0,0,0,0,0,14,1,8.52999999999999,0,15.4,4.8,8.805189,0.600000000000001,8.805189,0.600000000000001,6,"F",0.00172960317773503,0.0148767076411991,"0","Grupo A",1,"train"
162,2,23.4529999999995,"empate","Sweden",21,59.9,0,67.7,4,7,6,6,0,6.4,1.25,5,0,0,0,0,0,1,11,7,3.71142857142857,0.788333333333333,43.6,67.7,26.8788447142857,5.24130907295773,20.403921,5.89484903935358,21,"F",0.0153616803594105,0.151532835143072,"1","Grupo B",0,"train"
120,2,6.97800000000006,"perdiendo","Philippines",15,80.4,64.5999999999999,45.3999999999999,5,4,4,4,0,6.45,1.85,6,1,0,0,0,0,0,20,5,5.3475,1.91,33.1999999999999,-19.1999999999999,15.30357585,2.81755572393918,13.818522,1.23909051981172,13,"F",0.00703606158015955,0.0342852032999799,"1","Grupo B",0,"train"
160,2,19.6660000000001,"ganando","Japan",26,54.8,69.5999999999999,75.4,4,9,8,5,0,5.1,-0.5,6,0,0,0,0,0,0,15,4,5.21666666666666,0.392,43.7999999999999,5.80000000000001,11.9250047,1.32819350150136,9.899495,1.36014705087353,23,"F",0.00940754833052621,0.188686901610736,"0","Grupo B",1,"train"
123,2,43.5039999999999,"empate","Brazil",43,75.4,0,55.7,6,14,14,10,0,-2.29,3.34,11,0,0,0,0,0,1,16,9,3.35357142857142,0.959,11.3999999999999,55.7,17.0472622857142,5.6033920625907,14.3428975,3.09533239785823,39,"M",0.0183263474945762,0.363447598064399,"1","Grupo B",0,"train"
105,2,39.0919999999996,"perdiendo","Canada",38,46.2,4.09999999999999,74.0999999999999,6,13,13,9,0,0.58,2.49,9,0,0,0,0,0,0,11,8,3.36076923076923,0.937777777777778,30.2,70,17.2010967692307,6.6132078985655,16.36154,6.2072538211354,36,"M",0.0204585109645517,0.414570602483243,"1","Grupo A",0,"train"
14,1,9.09800000000001,"empate","Qatar",11,36.4,24,20.3999999999999,4,3,2,2,0,16.43,1.9,6,0,0,0,0,0,0,7,4,16.5966666666666,1.06,50.8999999999999,-3.6,22.1475416666666,7.70550943315774,23.5682,7.70550943315774,9,"M",0.00603569405174325,0.0685937716287206,"1","Grupo A",0,"train"
85,1,22.98,"perdiendo","Korea Republic",19,27.1,59.8999999999999,64.0999999999999,6,5,5,5,0,1.82,4.08,6,0,0,0,0,0,0,9,8,2.43,1.776,29.5,4.19999999999999,19.660114,12.4130906416131,12.528368,8.99611027055582,16,"F",0.0124385178353082,0.248242962787807,"1","Grupo A",0,"train"
15,1,2.95399999999995,"empate","Morocco",5,13.1,55,31.1,2,3,2,0,0,11.13,0,3,0,0,0,0,0,1,4,2,1.66666666666666,0,-7.29999999999999,-23.8999999999999,24.9265373333333,0,15.021318,0,5,"M",0.00289069097691454,0.0115858242834657,"0","Grupo A",1,"train"
94,2,3.3430000000003,"perdiendo","Philippines",7,17.4,79.9,77.5,4,3,2,1,0,11.53,-1.3,4,0,0,0,0,0,1,5,3,7.39333333333333,0,22.3,-2.4,11.5400276666666,2.14009345590327,11.315918,2.14009345590327,6,"F",0.00337081597341291,0.0164252557511954,"1","Grupo A",0,"train"
123,2,7.96999999999979,"ganando","Australia",8,22.3,31.2999999999999,5,3,3,2,2,0,13.83,-6.5,4,0,0,0,0,0,0,8,5,10.1866666666666,2.015,39.5999999999999,-26.2999999999999,17.1037576666666,11.1617490868921,15.838244,11.1617490868921,8,"F",0.00688568382529525,0.0486278137243168,"0","Grupo A",1,"train"
110,2,8.84799999999995,"ganando","Argentina",8,6,36,53,5,2,2,1,0,28.85,0,5,0,0,0,0,0,1,3,2,8.41,0,57.2999999999999,17,33.41172385,0.200000000000002,33.41172385,0.200000000000002,6,"M",0.0040656421077009,0.0725039924645583,"1","Grupo A",0,"train"
114,2,21.8079999999999,"ganando","Germany",21,36.4,70.2,74.0999999999999,4,7,6,6,0,5.61,0.2,7,0,0,0,0,0,0,10,7,4.59714285714285,0.135,26.5,3.89999999999999,18.6783735,3.85990620940392,18.445595,0.986503338603052,21,"F",0.00910392619340834,0.275896516783589,"0","Grupo A",1,"train"
159,2,1.5099999999993,"perdiendo","Panama",4,62.5,57.2,58.2999999999999,4,0,0,1,0,0,2.3,2,0,0,0,0,0,0,19,1,0,1.33,2.29999999999999,1.09999999999999,0,2.54950975679638,0,2.54950975679638,3,"F",0.00213463767706086,0.00621897365349696,"1","Grupo B",0,"train"
100,2,10.6179999999999,"ganando","Spain",12,11.5,44.7999999999999,3.29999999999999,4,4,3,2,0,5.25,4,6,0,0,0,0,1,0,3,4,6.975,5.02,25.8999999999999,-41.5,21.14660425,4.6435396607655,20.8649095,4.6435396607655,10,"F",0.00454920341811495,0.123089978452235,"1","Grupo A",0,"train"
113,2,3.62699999999995,"perdiendo","Colombia",6,97.9,79.9,77.2999999999999,4,2,1,1,0,7.7,0,4,0,0,0,0,0,1,25,2,6.24,0,12.6999999999999,-2.6,8.203248,1.5,8.203248,1.5,5,"F",0.00187817981746389,0.0382524667091337,"0","Grupo B",1,"train"
95,1,4.43600000000014,"ganando","Australia",2,16.9,54.8999999999999,76.4,2,1,0,0,0,57.9,0,2,0,0,0,0,1,1,4,2,11.42,0,52.6999999999999,21.5,63.06671,0,63.06671,0,2,"F",0.00312866750925352,0.0319648148486969,"0","Grupo A",1,"train"
146,2,9.86299999999937,"empate","Belgium",18,7.3,79.9,70.7,6,5,4,3,0,3.84,5.7,5,0,0,0,0,0,1,5,3,8.57,3.02,36.5,-9.2,9.34327666,5.93489257425838,8.300602,0.700000000000002,14,"M",0.00507905152587796,0.0821100596949199,"1","Grupo A",0,"train"
178,2,1.23500000000058,"perdiendo","Canada",4,63.1,11.2,41.7999999999999,4,1,1,1,0,0.9,5.9,3,0,0,0,0,0,0,16,2,0.76,25.94,-12.3,30.5999999999999,23.81701,12.8362767187374,23.81701,12.8362767187374,3,"M",0.000682288023884271,0.010758497911983,"0","Grupo B",1,"train"
170,2,5.22099999999954,"perdiendo","Denmark",7,53.9,23.7,24.7,3,3,2,1,0,10.67,5.9,4,0,0,0,0,0,0,12,4,6.84,5.99,37.8999999999999,1,13.4800742666666,6.66483308118065,7.017834,6.66483308118065,7,"F",0.00280459478681617,0.049395318982929,"0","Grupo B",1,"train"
134,2,55.6669999999999,"ganando","Spain",61,52.5,47.6,19.5,6,18,17,17,0,0.92,0.86,14,0,2,0,0,0,0,13,11,4.75444444444444,0.787647058823529,26.2999999999999,-28.1,18.2916224666666,5.25536032399752,13.1078335,2.28473193175916,55,"F",0.0209928450024569,0.693476626013509,"0","Grupo B",1,"train"
27,1,7.05600000000004,"empate","England",17,107.2,79.9,63.6,4,6,5,5,0,1.65,-0.3,4,0,0,0,0,0,1,30,2,4.555,0,-7.2,-16.3,11.261147,1.06922684252811,10.260133,0,16,"M",0.00345086623785156,0.0708184537741179,"0","Grupo B",1,"train"
81,1,8.67700000000013,"empate","Denmark",13,63.4,40.6,22.6,6,3,3,4,0,15.07,0.73,5,0,0,0,0,0,0,18,4,10.4966666666666,0.39,48.1,-18,20.3138053333333,1.83517592030486,20.056171,1.79693705551292,12,"M",0.00429982309129389,0.0878994040444151,"1","Grupo B",0,"train"
32,1,15.1110000000001,"empate","Ghana",14,24.6,53.7,61,7,3,2,4,1,20.27,4.9,4,0,0,0,0,0,0,9,7,8.54333333333333,2.56,55.9999999999999,7.29999999999999,31.510155,9.45215153536762,24.880514,9.73727054263434,12,"M",0.0115987126357732,0.0973302147459015,"1","Grupo A",0,"train"
52,1,23.4579999999998,"ganando","England",24,9.7,47.3999999999999,72.5999999999999,3,9,8,6,0,4.37,2.63,5,0,0,0,0,1,0,3,7,5.04888888888888,1.10166666666667,56.5999999999999,25.1999999999999,14.7427356777777,5.06179458111328,13.170042,2.89123077517398,24,"F",0.0105726435439854,0.274522910577928,"0","Grupo A",1,"train"
137,2,8.80999999999994,"perdiendo","Germany",9,6,44,11.9,6,2,2,1,0,20.5,-4.4,5,0,0,0,0,1,1,3,4,10.215,0,33.7999999999999,-32.0999999999999,24.8536705,7.68439978137526,24.8536705,7.68439978137526,6,"M",0.00729398829650184,0.0563785167611699,"1","Grupo A",0,"train"
127,2,3.96299999999973,"ganando","Croatia",7,13.7,27.7999999999999,3.2,3,3,2,2,0,27.8,0.2,3,0,0,0,0,0,0,2,3,6.43,0.22,8,-24.5999999999999,35.3913846666666,0.282842712474619,15.861904,0.282842712474619,7,"M",0.00239416700447584,0.0337080299488425,"0","Grupo A",1,"train"
41,1,64.105,"empate","England",62,51,31.8999999999999,21.2999999999999,6,19,18,17,0,-3.72,3.18,12,0,0,0,1,0,0,13,13,2.49894736842105,1.55470588235294,13.5,-10.6,22.2046673421052,6.02247738219838,21.400234,3.43656805548792,57,"M",0.032434923971081,0.642820308288888,"1","Grupo B",0,"train"
160,2,0.962999999999738,"empate","Norway",2,97.3,45,40.5,2,0,0,0,0,0,0,2,0,0,0,0,0,1,23,1,0,0,-96.3999999999999,-4.5,0,0,0,0,1,"F",0.000547383953749034,0.00845709985383652,"1","Grupo B",0,"train"
75,1,11.5030000000001,"ganando","Japan",12,64.5,37,74.9,4,4,3,2,0,6.8,0.25,5,0,0,0,0,0,1,18,5,3.9225,0.765,21.7999999999999,37.9,16.3635285,3.97191753577225,17.175333,3.97191753577225,11,"F",0.0136441490169287,0.0420625418918383,"0","Grupo B",1,"train"
173,2,4.30799999999999,"perdiendo","Philippines",2,12,32.6,29.6,2,1,0,0,0,61.5,0,2,0,0,0,0,1,0,3,2,12.49,0,57.2999999999999,-3,61.573128,0,61.573128,0,2,"F",0.00434384541234265,0.0211666173425497,"0","Grupo A",1,"train"
180,2,34.6090000000003,"ganando","France",34,50.3,12.7,43,7,9,9,9,0,2.97,3.88,13,1,0,0,0,0,0,11,10,2.48777777777777,1.21777777777778,-48.6999999999999,30.2999999999999,19.0058698333333,7.29848206129384,15.394155,3.46554469023269,29,"F",0.0160582661396967,0.434278614233575,"1","Grupo B",0,"train"
141,2,4.53800000000046,"perdiendo","Serbia",12,14.3,11.9,6.29999999999999,7,2,2,3,0,10.65,-0.2,6,0,0,0,0,0,0,1,3,6.47,0.856666666666667,24.5999999999999,-5.6,16.636388,1.25882743534111,16.636388,1.47648230602334,10,"M",0.00336806042618096,0.0305481077692914,"1","Grupo A",0,"train"
33,1,35.8319999999999,"empate","France",39,34.7,0,36.8999999999999,8,11,11,9,1,2.92,4.99,12,1,1,1,1,0,1,6,13,3.4090909090909,4.72888888888889,-32.3,36.8999999999999,21.2799509454545,7.32378769803548,19.14419,6.33245607959502,33,"F",0.0141589954984573,0.457364556193588,"1","Grupo A",0,"train"
117,2,25.6859999999996,"empate","Japan",28,51.1,26.3999999999999,5.09999999999999,5,9,8,9,0,5.44,1.41,9,1,0,0,0,0,0,12,10,5.96555555555555,1.08,59.8,-21.3,20.0399361111111,6.1530220176122,19.250195,4.50998891351187,27,"M",0.0150446049165856,0.164593956589735,"1","Grupo B",0,"train"
47,1,19.6760000000001,"empate","Argentina",26,68.1,26.1,35.3999999999999,6,8,8,7,0,-0.27,0.77,7,0,0,0,0,0,1,17,4,3.06875,0.317142857142857,3.2,9.29999999999999,13.88040005,2.5301818058112,13.7015625,1.66433169770932,24,"M",0.0106983390279497,0.193658538650803,"1","Grupo B",0,"train"
122,2,20.576,"perdiendo","Iran",19,7,43.8999999999999,67.7999999999999,3,7,6,5,0,9.33,2.88,7,0,0,0,0,1,1,3,7,7.33857142857142,1.054,88.9,23.8999999999999,22.077186,3.19645691701203,17.687567,2.02484567313166,19,"M",0.0133883982397796,0.152545449795144,"1","Grupo A",0,"train"
125,2,40.4300000000002,"perdiendo","Australia",33,4.3,41.7999999999999,3,6,10,10,9,0,1.18,2.3,9,0,0,0,0,1,0,3,9,3.219,0.706666666666667,58,-38.7999999999999,16.7552838,4.84101689137381,14.8989825,2.33452350598575,31,"M",0.0278862203583895,0.25915697285503,"0","Grupo A",1,"train"
72,1,8.21599999999989,"empate","United States",8,34.8,25.6,70.4,3,3,2,2,0,3,0.75,4,0,0,0,0,0,0,7,5,5.01,0.755,9.7,44.8,26.04647,3.18943568676341,26.644323,3.18943568676341,8,"F",0.00753590008878705,0.0582670655962274,"0","Grupo A",1,"train"
